Image_Name,Label
hCoV-19_Kazakhstan_NLA-02-49_2021_EPI_ISL_18595294_2021-09-06.jpeg,0
hCoV-19_Spain_GA-EPI-CHUO-3436_2021_EPI_ISL_18627481_2021-10-03.jpeg,0
hCoV-19_Germany_SH-RKI-I-1141442_2021_EPI_ISL_18661370_2021-10-15.jpeg,0
hCoV-19_Cyprus_BMV3383_2021_EPI_ISL_18478481_2021-12-13.jpeg,0
hCoV-19_Germany_BW-RKI-I-1141069_2021_EPI_ISL_18661043_2021-11-15.jpeg,0
hCoV-19_Canada_SK-RRPL-317640_2021_EPI_ISL_18268780_2021-09-02.jpeg,0
hCoV-19_Kazakhstan_NLA-04-50_2021_EPI_ISL_18595401_2021-09-17.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-195742568-2021-2256_2021_EPI_ISL_18572177_2021-09-01.jpeg,0
hCoV-19_Germany_TH-RKI-I-1140303_2022_EPI_ISL_18599675_2022-01-03.jpeg,0
hCoV-19_Russia_PRI-8720_2021_EPI_ISL_18559324_2021-12-22.jpeg,0
hCoV-19_Germany_NI-RKI-I-1140778_2021_EPI_ISL_18600111_2021-12-01.jpeg,0
hCoV-19_Spain_GA-EPI-CHUAC-5684_2021_EPI_ISL_18629645_2021-09-08.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-203889437-3127_2021_EPI_ISL_18573518_2021-11-10.jpeg,0
hCoV-19_Spain_GA-EPI-CHOP-3375_2021_EPI_ISL_18625587_2021-09-08.jpeg,0
hCoV-19_Italy_LAZ-IFO-2308213056_2021_EPI_ISL_18139442_2021-09-22.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-190743413-2021-908_2021_EPI_ISL_18570951_2021-07-27.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-190416553-2021-1255_2021_EPI_ISL_18570996_2021-07-29.jpeg,0
hCoV-19_Mongolia_Orkhon-RDTC-62897_2021_EPI_ISL_18213091_2021-08-16.jpeg,0
hCoV-19_Mongolia_Khuvsgul-CH-713_2021_EPI_ISL_18218387_2021-09-29.jpeg,0
hCoV-19_Spain_GA-EPI-CHUO-3426_2021_EPI_ISL_18627474_2021-09-30.jpeg,0
hCoV-19_Italy_LAZ-IFO-2308213061_2021_EPI_ISL_18139446_2021-08-18.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-195363847-2021-1908_2021_EPI_ISL_18571611_2021-08-29.jpeg,0
hCoV-19_Switzerland_VD-CHUV-GEN6688_2021_EPI_ISL_18660254_2021-08-30.jpeg,0
hCoV-19_Switzerland_VD-CHUV-GEN6722_2021_EPI_ISL_18660273_2021-08-27.jpeg,0
hCoV-19_Germany_NI-RKI-I-1141170_2021_EPI_ISL_18661138_2021-11-01.jpeg,0
hCoV-19_Cyprus_BMV4121_2022_EPI_ISL_18479326_2022-01-01.jpeg,0
hCoV-19_USA_AR-UNM-V1283_2021_EPI_ISL_18234688_2021-08-12.jpeg,0
hCoV-19_Cyprus_BMV2886_2021_EPI_ISL_18475737_2021-11-22.jpeg,0
hCoV-19_Denmark_DCGC-650501_2021_EPI_ISL_18151338_2021-12-06.jpeg,0
hCoV-19_Spain_GA-HUAC-5958_2021_EPI_ISL_18628849_2021-11-18.jpeg,0
hCoV-19_Cyprus_BMV2459_2021_EPI_ISL_18475607_2021-10-23.jpeg,0
hCoV-19_Denmark_DCGC-649977_2021_EPI_ISL_18150055_2021-11-15.jpeg,0
hCoV-19_Denmark_DCGC-648050_2021_EPI_ISL_18148222_2021-12-20.jpeg,0
hCoV-19_Kazakhstan_NLA-18-16_2021_EPI_ISL_18596040_2021-11-08.jpeg,0
hCoV-19_Germany_NW-RKI-I-1141289_2021_EPI_ISL_18661244_2021-10-20.jpeg,0
hCoV-19_Kazakhstan_NLA-04-40_2021_EPI_ISL_18595391_2021-09-17.jpeg,0
hCoV-19_Brazil_DF-LACENDF_UnB-19023992_590_2021_EPI_ISL_18217742_2021-08-30.jpeg,0
hCoV-19_Denmark_DCGC-649062_2021_EPI_ISL_18149193_2021-09-13.jpeg,0
hCoV-19_Spain_GA-EPI-CHUO-3424_2021_EPI_ISL_18627473_2021-09-30.jpeg,0
hCoV-19_Denmark_DCGC-650297_2021_EPI_ISL_18150411_2021-12-06.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-204233119-3177_2021_EPI_ISL_18573765_2021-11-14.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-204004321-3135_2021_EPI_ISL_18573510_2021-11-11.jpeg,0
hCoV-19_Spain_GA-HUAC-5389_2021_EPI_ISL_18628481_2021-07-09.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-190199461-2021-1280_2021_EPI_ISL_18570987_2021-08-02.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-191342005-2021-1258_2021_EPI_ISL_18571025_2021-07-29.jpeg,0
hCoV-19_Denmark_DCGC-650736_2021_EPI_ISL_18151621_2021-12-06.jpeg,0
hCoV-19_Brazil_MG-FIOCRUZ-170250CE_2021_EPI_ISL_18618587_2021-09-15.jpeg,0
hCoV-19_Germany_BE-RKI-I-1140260_2022_EPI_ISL_18599639_2022-01-04.jpeg,0
hCoV-19_Spain_GA-EPI-CHOP-3756_2021_EPI_ISL_18625647_2021-11-30.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-191233638-2021-1001_2021_EPI_ISL_18570871_2021-07-27.jpeg,0
hCoV-19_Germany_SH-RKI-I-1141575_2021_EPI_ISL_18661488_2021-09-28.jpeg,0
hCoV-19_Cyprus_BMV4091_2022_EPI_ISL_18478775_2022-01-04.jpeg,0
hCoV-19_Denmark_DCGC-648028_2021_EPI_ISL_18148204_2021-12-27.jpeg,0
hCoV-19_Spain_GA-HUAC-5973_2021_EPI_ISL_18628864_2021-11-23.jpeg,0
hCoV-19_Germany_NW-RKI-I-1141131_2021_EPI_ISL_18661101_2021-11-24.jpeg,0
hCoV-19_Denmark_DCGC-650737_2021_EPI_ISL_18151622_2021-12-06.jpeg,0
hCoV-19_Denmark_DCGC-649902_2021_EPI_ISL_18149986_2021-11-15.jpeg,0
hCoV-19_Denmark_DCGC-649582_2021_EPI_ISL_18149691_2021-11-01.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-195384346-2021-1912_2021_EPI_ISL_18571608_2021-08-29.jpeg,0
hCoV-19_Kazakhstan_NLA-04-42_2021_EPI_ISL_18595393_2021-09-17.jpeg,0
hCoV-19_Sri_Lanka_DRVL0239_2021_EPI_ISL_18460510_2021-08-22.jpeg,0
hCoV-19_Spain_GA-EPI-CHUF-3778_2021_EPI_ISL_18629346_2021-12-01.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-203245915-2991_2021_EPI_ISL_18573580_2021-11-05.jpeg,0
hCoV-19_Cyprus_BMV3221_2021_EPI_ISL_18475941_2021-12-11.jpeg,0
hCoV-19_Switzerland_VD-CHUV-GEN6695_2021_EPI_ISL_18660236_2021-08-28.jpeg,0
hCoV-19_USA_WY-UNM-21096728_2021_EPI_ISL_18231354_2021-09-23.jpeg,0
hCoV-19_Germany_NW-RKI-I-1140573_2021_EPI_ISL_18599921_2021-12-12.jpeg,0
hCoV-19_Denmark_DCGC-650211_2021_EPI_ISL_18150270_2021-11-22.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-192367613-2021-1477_2021_EPI_ISL_18571337_2021-08-07.jpeg,0
hCoV-19_Tunisia_Tunis-16611_2021_EPI_ISL_18516092_2021-08-02.jpeg,0
hCoV-19_Cyprus_BMV2970_2021_EPI_ISL_18478399_2021-12-01.jpeg,0
hCoV-19_USA_ND-NDDH-25296_2021_EPI_ISL_18372985_2021-10-28.jpeg,0
hCoV-19_Germany_SN-RKI-I-1140407_2021_EPI_ISL_18599768_2021-12-14.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-191342034-2021-1257_2021_EPI_ISL_18570995_2021-07-29.jpeg,0
hCoV-19_Germany_MV-RKI-I-1140231_2021_EPI_ISL_18599613_2021-12-28.jpeg,0
hCoV-19_Kazakhstan_NLA-18-18_2021_EPI_ISL_18596042_2021-11-08.jpeg,0
hCoV-19_Germany_TH-RKI-I-1140787_2021_EPI_ISL_18600118_2021-12-04.jpeg,0
hCoV-19_USA_NY-URMC-L5S1J556-1_2021_EPI_ISL_18303705_2021-11-16.jpeg,0
hCoV-19_Kazakhstan_NLA-04-01_2021_EPI_ISL_18595352_2021-09-17.jpeg,0
hCoV-19_Czech_Republic_UMTM351506_2021_EPI_ISL_18250003_2021-12-13.jpeg,0
hCoV-19_Czech_Republic_UMTM327098_2021_EPI_ISL_18249932_2021-11-28.jpeg,0
hCoV-19_USA_CO_eGfvzj_1221_2021_EPI_ISL_18520347_2021-12-21.jpeg,0
hCoV-19_Spain_GA-EPI-CHUF-3788_2021_EPI_ISL_18629356_2021-12-05.jpeg,0
hCoV-19_Czech_Republic_UMTM362743_2021_EPI_ISL_18249137_2021-12-21.jpeg,0
hCoV-19_Spain_GA-EPI-CHOP-3658_2021_EPI_ISL_18625611_2021-10-31.jpeg,0
hCoV-19_Kazakhstan_NLA-04-07_2021_EPI_ISL_18595358_2021-09-17.jpeg,0
hCoV-19_Denmark_DCGC-650420_2021_EPI_ISL_18150552_2021-12-06.jpeg,0
hCoV-19_Canada_MB-CPL-671331_2021_EPI_ISL_18608129_2021-09-24.jpeg,0
hCoV-19_Spain_GA-EPI-HULA-3692_2021_EPI_ISL_18629973_2021-11-04.jpeg,0
hCoV-19_Switzerland_VD-CHUV-GEN6691_2021_EPI_ISL_18660221_2021-08-26.jpeg,0
hCoV-19_Spain_GA-EPI-HULA-3695_2021_EPI_ISL_18630219_2021-11-06.jpeg,0
hCoV-19_Denmark_DCGC-650202_2021_EPI_ISL_18150262_2021-12-06.jpeg,0
hCoV-19_Cyprus_BMV2977_2021_EPI_ISL_18478404_2021-12-01.jpeg,0
hCoV-19_Germany_SH-RKI-I-1141078_2021_EPI_ISL_18661052_2021-11-08.jpeg,0
hCoV-19_Denmark_DCGC-650733_2021_EPI_ISL_18151619_2021-12-06.jpeg,0
hCoV-19_Denmark_DCGC-649513_2021_EPI_ISL_18149625_2021-11-01.jpeg,0
hCoV-19_USA_AR-UNM-V1260_2021_EPI_ISL_18233792_2021-08-12.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-195630032-2021-2076_2021_EPI_ISL_18571786_2021-08-31.jpeg,0
hCoV-19_Germany_BW-RKI-I-1141400_2021_EPI_ISL_18661333_2021-10-11.jpeg,0
hCoV-19_Spain_GA-EPI-CHUF-3744_2021_EPI_ISL_18629336_2021-10-29.jpeg,0
hCoV-19_USA_ND-NDDH-25258_2021_EPI_ISL_18372942_2021-10-21.jpeg,0
hCoV-19_Cyprus_BMV2993_2021_EPI_ISL_18478416_2021-12-03.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-196660058-2021-2318_2021_EPI_ISL_18572100_2021-09-09.jpeg,0
hCoV-19_Spain_GA-EPI-CHUAC-8000_2021_EPI_ISL_18629726_2021-12-01.jpeg,0
hCoV-19_Germany_TH-RKI-I-1141407_2021_EPI_ISL_18661339_2021-10-07.jpeg,0
hCoV-19_Cyprus_BMV3423_2021_EPI_ISL_18475867_2021-12-17.jpeg,0
hCoV-19_Brazil_DF-LACENDF_UnB-19035321_591_2021_EPI_ISL_18217753_2021-08-30.jpeg,0
hCoV-19_USA_AR-UNM-V1243_2021_EPI_ISL_18233780_2021-08-12.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-191342114-2021-1110_2021_EPI_ISL_18571037_2021-07-29.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-205198410-3243_2021_EPI_ISL_18573703_2021-11-18.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-191525948-2021-1128_2021_EPI_ISL_18570973_2021-07-30.jpeg,0
hCoV-19_USA_MT-MTPHL-3898377_2021_EPI_ISL_18426657_2021-09-22.jpeg,0
hCoV-19_Mongolia_Khuvsgul-CH-20_2021_EPI_ISL_18141074_2021-08-16.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-190322482-2021-738_2021_EPI_ISL_18570655_2021-07-21.jpeg,0
hCoV-19_Denmark_DCGC-648024_2021_EPI_ISL_18148201_2021-12-13.jpeg,0
hCoV-19_Tunisia_Tunis-13201_2021_EPI_ISL_18516111_2021-06-19.jpeg,0
hCoV-19_Spain_GA-HUAC-5853_2021_EPI_ISL_18628766_2021-10-14.jpeg,0
hCoV-19_Brazil_DF-LACENDF_UnB-19033636_596_2021_EPI_ISL_18217749_2021-08-30.jpeg,0
hCoV-19_Italy_LAZ-IFO-2308213020_2021_EPI_ISL_18139369_2021-09-21.jpeg,0
hCoV-19_Kazakhstan_NLA-04-14_2021_EPI_ISL_18595365_2021-09-17.jpeg,0
hCoV-19_Tunisia_Bizerte-15963_2021_EPI_ISL_18516090_2021-07-19.jpeg,0
hCoV-19_Canada_MB-CPL-673138_2021_EPI_ISL_18607861_2021-09-22.jpeg,0
hCoV-19_Mongolia_Orkhon-RDTC-12562_2021_EPI_ISL_18258042_2021-09-02.jpeg,0
hCoV-19_Spain_GA-HUAC-8053_2021_EPI_ISL_18628151_2021-12-15.jpeg,0
hCoV-19_USA_AR-UNM-V01168_2021_EPI_ISL_18233732_2021-08-08.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-190847268-2021-857_2021_EPI_ISL_18570771_2021-07-26.jpeg,0
hCoV-19_Spain_GA-EPI-CHUF-3805_2021_EPI_ISL_18629363_2021-11-27.jpeg,0
hCoV-19_Denmark_DCGC-650270_2021_EPI_ISL_18150386_2021-11-29.jpeg,0
hCoV-19_Germany_NW-RKI-I-1141699_2021_EPI_ISL_18661603_2021-09-22.jpeg,0
hCoV-19_Spain_GA-HUAC-5348_2021_EPI_ISL_18628445_2021-06-27.jpeg,0
hCoV-19_Cyprus_BMV-3784_2021_EPI_ISL_18478502_2021-12-14.jpeg,0
hCoV-19_Spain_GA-EPI-HULA-3691_2021_EPI_ISL_18630217_2021-11-02.jpeg,0
hCoV-19_Kazakhstan_NLA-17-10_2021_EPI_ISL_18595969_2021-11-08.jpeg,0
hCoV-19_Cyprus_BMV2961_2021_EPI_ISL_18478392_2021-11-30.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-188718147-2021-518_2021_EPI_ISL_18569629_2021-07-04.jpeg,0
hCoV-19_Germany_ST-RKI-I-1140829_2021_EPI_ISL_18600157_2021-12-06.jpeg,0
hCoV-19_Spain_GA-EPI-CHUAC-5700_2021_EPI_ISL_18629659_2021-09-12.jpeg,0
hCoV-19_Denmark_DCGC-650421_2021_EPI_ISL_18150553_2021-12-06.jpeg,0
hCoV-19_Cyprus_BMV2850_2021_EPI_ISL_18478366_2021-11-19.jpeg,0
hCoV-19_Mongolia_Orkhon-RDTC-11954_2021_EPI_ISL_18257877_2021-08-27.jpeg,0
hCoV-19_Denmark_DCGC-650265_2021_EPI_ISL_18150381_2021-11-29.jpeg,0
hCoV-19_Spain_GA-EPI-CHUO-3707_2021_EPI_ISL_18627489_2021-11-02.jpeg,0
hCoV-19_Cyprus_BMV3113_2021_EPI_ISL_18476397_2021-12-05.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-191936497-2021-1313_2021_EPI_ISL_18571141_2021-08-03.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-201914854-2902_2021_EPI_ISL_18573488_2021-11-02.jpeg,0
hCoV-19_Spain_GA-EPI-CHUVI-7111_2021_EPI_ISL_18627862_2021-07-13.jpeg,0
hCoV-19_Denmark_DCGC-650475_2021_EPI_ISL_18150639_2021-12-06.jpeg,0
hCoV-19_Czech_Republic_UMTM288889_2021_EPI_ISL_18274809_2021-11-02.jpeg,0
hCoV-19_Spain_GA-EPI-CHUVI-7179_2021_EPI_ISL_18630537_2021-11-03.jpeg,0
hCoV-19_Spain_GA-EPI-CHUF-3255_2021_EPI_ISL_18629269_2021-07-25.jpeg,0
hCoV-19_Mongolia_Khuvsgul-CH-36_2021_EPI_ISL_18225387_2021-08-24.jpeg,0
hCoV-19_Denmark_DCGC-648784_2021_EPI_ISL_18148929_2021-08-30.jpeg,0
hCoV-19_Germany_NI-RKI-I-1140781_2021_EPI_ISL_18600113_2021-12-01.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-190660119-2021-899_2021_EPI_ISL_18570839_2021-07-27.jpeg,0
hCoV-19_Germany_NW-RKI-I-1140224_2021_EPI_ISL_18599606_2021-12-29.jpeg,0
hCoV-19_USA_CO_P3fvxm_1020_2021_EPI_ISL_18520391_2021-10-20.jpeg,0
hCoV-19_Cyprus_BMV3426_2021_EPI_ISL_18475870_2021-12-17.jpeg,0
hCoV-19_Spain_GA-EPI-CHOP-3649_2021_EPI_ISL_18625603_2021-11-01.jpeg,0
hCoV-19_Malaysia_IMMB_1875_2021_EPI_ISL_18315632_2021-07-15.jpeg,0
hCoV-19_Denmark_DCGC-650328_2021_EPI_ISL_18150441_2021-11-29.jpeg,0
hCoV-19_Germany_BW-RKI-I-1140127_2022_EPI_ISL_18599514_2022-01-03.jpeg,0
hCoV-19_Germany_NI-RKI-I-1140299_2022_EPI_ISL_18599672_2022-01-03.jpeg,0
hCoV-19_USA_CO_P5ft3k_1216_2021_EPI_ISL_18520350_2021-12-16.jpeg,0
hCoV-19_Germany_RP-RKI-I-1141426_2021_EPI_ISL_18661355_2021-10-13.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-194768332-2021-1664_2021_EPI_ISL_18571283_2021-08-24.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-217908061-4004_2022_EPI_ISL_18574496_2022-01-04.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-217471143-4011_2022_EPI_ISL_18574492_2022-01-04.jpeg,0
hCoV-19_Spain_GA-EPI-HULA-3362_2021_EPI_ISL_18630215_2021-09-08.jpeg,0
hCoV-19_Cyprus_BMV3552_2021_EPI_ISL_18478729_2021-12-10.jpeg,0
hCoV-19_Spain_GA-HUAC-5275_2021_EPI_ISL_18628401_2021-06-18.jpeg,0
hCoV-19_Kazakhstan_NLA-04-26_2021_EPI_ISL_18595377_2021-09-17.jpeg,0
hCoV-19_Germany_SN-RKI-I-1141563_2021_EPI_ISL_18661477_2021-09-03.jpeg,0
hCoV-19_USA_NY-URMC-L5S1J522-1_2021_EPI_ISL_18303524_2021-11-15.jpeg,0
hCoV-19_Cyprus_BMV2751_2021_EPI_ISL_18475697_2021-11-11.jpeg,0
hCoV-19_Denmark_DCGC-650738_2021_EPI_ISL_18151623_2021-12-06.jpeg,0
hCoV-19_Cyprus_BMV2574_2021_EPI_ISL_18475649_2021-11-01.jpeg,0
hCoV-19_Brazil_MG-FIOCRUZ-170282CE_2021_EPI_ISL_18618615_2021-10-20.jpeg,0
hCoV-19_Brazil_DF-LACENDF_UnB-19035981_604_2021_EPI_ISL_18217755_2021-08-30.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-190728562-2021-893_2021_EPI_ISL_18570841_2021-07-27.jpeg,0
hCoV-19_USA_CO_Y3ft1s_0414_2022_EPI_ISL_18519703_2022-04-14.jpeg,0
hCoV-19_Denmark_DCGC-649373_2021_EPI_ISL_18149498_2021-10-25.jpeg,0
hCoV-19_Brazil_DF-LACENDF_UnB-19040414_606_2021_EPI_ISL_18217766_2021-08-31.jpeg,0
hCoV-19_Mongolia_Orkhon-RDTC-12376_2021_EPI_ISL_18213048_2021-09-02.jpeg,0
hCoV-19_Italy_VEN-DMM-Unipd-medcomp_I_2_T0_2021_EPI_ISL_18541922_2021-12-20.jpeg,0
hCoV-19_Germany_SH-RKI-I-1140355_2021_EPI_ISL_18599723_2021-12-07.jpeg,0
hCoV-19_Germany_NI-RKI-I-1140591_2021_EPI_ISL_18599935_2021-12-10.jpeg,0
hCoV-19_Denmark_DCGC-650770_2021_EPI_ISL_18151651_2021-12-06.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-190190093-2021-717_2021_EPI_ISL_18570647_2021-07-21.jpeg,0
hCoV-19_Denmark_DCGC-649912_2021_EPI_ISL_18149996_2021-11-08.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-220619401-4033_2022_EPI_ISL_18574472_2022-01-10.jpeg,0
hCoV-19_Mongolia_Khuvsgul-CH-689_2021_EPI_ISL_18225377_2021-08-18.jpeg,0
hCoV-19_Spain_GA-EPI-CHUF-3258_2021_EPI_ISL_18629272_2021-07-28.jpeg,0
hCoV-19_Czech_Republic_UMTM362902_2021_EPI_ISL_18249139_2021-12-21.jpeg,0
hCoV-19_Spain_GA-EPI-CHUAC-5682_2021_EPI_ISL_18629643_2021-09-08.jpeg,0
hCoV-19_Italy_LAZ-IFO-2310023041_2021_EPI_ISL_18372733_2021-12-09.jpeg,0
hCoV-19_USA_AR-UNM-V01161_2021_EPI_ISL_18233727_2021-08-08.jpeg,0
hCoV-19_Cyprus_BMV5153_2022_EPI_ISL_18476838_2022-02-07.jpeg,0
hCoV-19_USA_AR-UNM-V01086_2021_EPI_ISL_18233678_2021-08-03.jpeg,0
hCoV-19_Germany_ST-RKI-I-1140403_2021_EPI_ISL_18599764_2021-12-17.jpeg,0
hCoV-19_Denmark_DCGC-649522_2021_EPI_ISL_18149632_2021-11-01.jpeg,0
hCoV-19_Spain_GA-EPI-CHUVI-7188_2021_EPI_ISL_18630542_2021-12-03.jpeg,0
hCoV-19_Cyprus_BMV4076_2022_EPI_ISL_18478761_2022-01-03.jpeg,0
hCoV-19_Italy_LAZ-IFO-2308213028_2021_EPI_ISL_18139377_2021-09-24.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-195384129-2021-1858_2021_EPI_ISL_18571684_2021-08-29.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-190847132-2021-851_2021_EPI_ISL_18570793_2021-07-26.jpeg,0
hCoV-19_Italy_LAZ-IFO-2308213058_2021_EPI_ISL_18139443_2021-09-21.jpeg,0
hCoV-19_Kazakhstan_NLA-02-31_2021_EPI_ISL_18595276_2021-09-06.jpeg,0
hCoV-19_Germany_ST-RKI-I-1141215_2021_EPI_ISL_18661178_2021-11-09.jpeg,0
hCoV-19_Spain_GA-EPI-CHUF-3257_2021_EPI_ISL_18629271_2021-07-27.jpeg,0
hCoV-19_USA_AR-UNM-V1203_2021_EPI_ISL_18233756_2021-08-10.jpeg,0
hCoV-19_Spain_GA-HUAC-5333_2021_EPI_ISL_18628437_2021-06-25.jpeg,0
hCoV-19_Italy_SIC-AOUME-UOSD-GCL-190847241-2021-854_2021_EPI_ISL_18570773_2021-07-26.jpeg,0
hCoV-19_Cyprus_BMV4098_2022_EPI_ISL_18478785_2022-01-05.jpeg,0
